Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
,Megalithic Temples of Malta 16,,,,,,,,,,,
,,,,,,,,,,,,
,Marshall Islands,,,,,,,,,,,
,,,,,,,,,,,,
,Bikini Atoll Nuclear Test Site,,,,,,,,,,,
,,,,,,,,,,,,
,Mauritania,,,,,,,,,,,
,,,,,,,,,,,,
,Banc d'Arguin National Park,,,,,,,,,,,
,"Ancient Ksour of Ouadane, Chinguetti, Tichitt and Oualata",,,,,,,,,,,
,,,,,,,,,,,,
,Mauritius,,,,,,,,,,,
,,,,,,,,,,,,
,Aapravasi Ghat,,,,,,,,,,,
,Le Morne Cultural Landscape,,,,,,,,,,,
,,,,,,,,,,,,
,Mexico,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Centre of Mexico City and Xochimilco,,,,,,,,,,,
,Historic Centre of Oaxaca and Archaeological Site of Monte Albán,,,,,,,,,,,
,Historic Centre of Puebla,,,,,,,,,,,
,Pre-Hispanic City and National Park of Palenque,,,,,,,,,,,
,Pre-Hispanic City of Teotihuacan,,,,,,,,,,,
,Sian Ka'an,,,,,,,,,,,
,Historic Town of Guanajuato and Adjacent Mines,,,,,,,,,,,
,Pre-Hispanic City of Chichen-Itza,,,,,,,,,,,
,Historic Centre of Morelia,,,,,,,,,,,
,"El Tajin, Pre-Hispanic City",,,,,,,,,,,
,Historic Centre of Zacatecas,,,,,,,,,,,
,Rock Paintings of the Sierra de San Francisco,,,,,,,,,,,
,Whale Sanctuary of El Vizcaino,,,,,,,,,,,
,Earliest 16th-Century Monasteries on the Slopes of Popocatepetl,,,,,,,,,,,
,Historic Monuments Zone of Querétaro,,,,,,,,,,,
,Pre-Hispanic Town of Uxmal,,,,,,,,,,,
,"Hospicio Cabañas, Guadalajara",,,,,,,,,,,
,"Archaeological Zone of Paquimé, Casas Grandes",,,,,,,,,,,
,Historic Monuments Zone of Tlacotalpan,,,,,,,,,,,
,Archaeological Monuments Zone of Xochicalco,,,,,,,,,,,
,Historic Fortified Town of Campeche,,,,,,,,,,,
,"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",,,,,,,,,,,
,Franciscan Missions in the Sierra Gorda of Querétaro,,,,,,,,,,,
,Luis Barragán House and Studio,,,,,,,,,,,
,Islands and Protected Areas of the Gulf of California,,,,,,,,,,,
,Agave Landscape and Ancient Industrial Facilities of Tequila,,,,,,,,,,,
,Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),,,,,,,,,,,
,Monarch Butterfly Biosphere Reserve,,,,,,,,,,,
,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,,,,,,,,,,,
,Camino Real de Tierra Adentro,,,,,,,,,,,
,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,,,,,,,,,,,
,El Pinacate and Gran Desierto de Altar Biosphere Reserve,,,,,,,,,,,
,Aqueduct of Padre Tembleque Hydraulic System,,,,,,,,,,,
,Archipiélago de Revillagigedo,,,,,,,,,,,
,Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica,,,,,,,,,,,
,,,,,,,,,,,,
,Micronesia (Federated States of),,,,,,,,,,,
,,,,,,,,,,,,
,Nan Madol: Ceremonial Centre of Eastern Micronesia,,,,,,,,,,,
,,,,,,,,,,,,
,Mongolia,,,,,,,,,,,
,,,,,,,,,,,,
,Uvs Nuur Basin *,,,,,,,,,,,
,Orkhon Valley Cultural Landscape,,,,,,,,,,,
,Petroglyphic Complexes of the Mongolian Altai,,,,,,,,,,,
,Great Burkhan Khaldun Mountain and its surrounding sacred landscape,,,,,,,,,,,
,Landscapes of Dauria *,,,,,,,,,,,
,Deer Stone Monuments and Related Bronze Age Sites,,,,,,,,,,,
,,,,,,,,,,,,
,Montenegro,,,,,,,,,,,
,,,,,,,,,,,,
,Natural and Culturo-Historical Region of Kotor,,,,,,,,,,,
,Durmitor National Park,,,,,,,,,,,
,Ste?ci Medieval Tombstone Graveyards *,,,,,,,,,,,
,Venetian Works of Defence between the 16th and 17th Centuries: Stato da Terra – Western Stato da Mar *,,,,,,,,,,,
,,,,,,,,,,,,
,Morocco,,,,,,,,,,,
,,,,,,,,,,,,
,Medina of Fez,,,,,,,,,,,
,Medina of Marrakesh,,,,,,,,,,,
,Ksar of Ait-Ben-Haddou,,,,,,,,,,,
,Historic City of Meknes,,,,,,,,,,,
,Archaeological Site of Volubilis,,,,,,,,,,,
,Medina of Tétouan (formerly known as Titawin),,,,,,,,,,,
,Medina of Essaouira (formerly Mogador),,,,,,,,,,,
,Portuguese City of Mazagan (El Jadida),,,,,,,,,,,
,"Rabat, Modern Capital and Historic City: a Shared Heritage",,,,,,,,,,,
,,,,,,,,,,,,
,Mozambique,,,,,,,,,,,
,,,,,,,,,,,,
,Island of Mozambique,,,,,,,,,,,
,,,,,,,,,,,,
,Myanmar,,,,,,,,,,,
,,,,,,,,,,,,
,Pyu Ancient Cities,,,,,,,,,,,
,Bagan,,,,,,,,,,,
,,,,,,,,,,,,
,Namibia,,,,,,,,,,,
,,,,,,,,,,,,
,Twyfelfontein or /Ui-//aes,,,,,,,,,,,
,Namib Sand Sea,,,,,,,,,,,
,,,,,,,,,,,,
,Nepal,,,,,,,,,,,
,,,,,,,,,,,,
,Kathmandu Valley,,,,,,,,,,,
,Sagarmatha National Park,,,,,,,,,,,
,Chitwan National Park,,,,,,,,,,,
,"Lumbini, the Birthplace of the Lord Buddha",,,,,,,,,,,
,,,,,,,,,,,,
,Netherlands (Kingdom of the),,,,,,,,,,,
,,,,,,,,,,,,
,Schokland and Surroundings,,,,,,,,,,,
,Dutch Water Defence Lines,,,,,,,,,,,
,"Historic Area of Willemstad, Inner City and Harbour, Curaçao",,,,,,,,,,,
,Mill Network at Kinderdijk-Elshout,,,,,,,,,,,
,Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),,,,,,,,,,,
,Droogmakerij de Beemster (Beemster Polder),,,,,,,,,,,
,Rietveld Schröderhuis (Rietveld Schröder House),,,,,,,,,,,
,Wadden Sea *,,,,,,,,,,,
,Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,,,,,,,,,,,
,Van Nellefabriek,,,,,,,,,,,
,Colonies of Benevolence *,,,,,,,,,,,
,Frontiers of the Roman Empire – The Lower German Limes *,,,,,,,,,,,
,Eisinga Planetarium in Franeker,,,,,,,,,,,
,,,,,,,,,,,,
,New Zealand,,,,,,,,,,,
,,,,,,,,,,,,
,Te Wahipounamu – South West New Zealand 17,,,,,,,,,,,
,Tongariro National Park #,,,,,,,,,,,
,New Zealand Sub-Antarctic Islands,,,,,,,,,,,
,,,,,,,,,,,,
,Nicaragua,,,,,,,,,,,
,,,,,,,,,,,,
,Ruins of León Viejo,,,,,,,,,,,
,León Cathedral,,,,,,,,,,,
,,,,,,,,,,,,
,Niger,,,,,,,,,,,
,,,,,,,,,,,,
,Air and Ténéré Natural Reserves,,,,,,,,,,,
,W-Arly-Pendjari Complex *,,,,,,,,,,,
,Historic Centre of Agadez,,,,,,,,,,,
,,,,,,,,,,,,
,Nigeria,,,,,,,,,,,
,,,,,,,,,,,,
,Sukur Cultural Landscape,,,,,,,,,,,
,Osun-Osogbo Sacred Grove,,,,,,,,,,,
,,,,,,,,,,,,
,North Macedonia,,,,,,,,,,,
,,,,,,,,,,,,
,Natural and Cultural Heritage of the Ohrid region * 18,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,,,,,,,,,,,,
,Norway,,,,,,,,,,,
,,,,,,,,,,,,
,Bryggen,,,,,,,,,,,
,Urnes Stave Church,,,,,,,,,,,
,Røros Mining Town and the Circumference,,,,,,,,,,,
,Rock Art of Alta,,,,,,,,,,,
,Vegaøyan – The Vega Archipelago,,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,West Norwegian Fjords – Geirangerfjord and Nærøyfjord,,,,,,,,,,,
,Rjukan-Notodden Industrial Heritage Site,,,,,,,,,,,
,,,,,,,,,,,,
,Oman,,,,,,,,,,,
,,,,,,,,,,,,
,Bahla Fort,,,,,,,,,,,
,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn",,,,,,,,,,,
,Arabian Oryx Sanctuary Delisted 2007,,,,,,,,,,,
,Land of Frankincense,,,,,,,,,,,
,Aflaj Irrigation Systems of Oman,,,,,,,,,,,
,Ancient City of Qalhat,,,,,,,,,,,
,,,,,,,,,,,,
,Pakistan,,,,,,,,,,,
,,,,,,,,,,,,
,Archaeological Ruins at Moenjodaro,,,,,,,,,,,
,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,,,,,,,,,,,
,Taxila,,,,,,,,,,,
,Fort and Shalamar Gardens in Lahore,,,,,,,,,,,
,"Historical Monuments at Makli, Thatta",,,,,,,,,,,
,Rohtas Fort,,,,,,,,,,,
,,,,,,,,,,,,
,Palau,,,,,,,,,,,
,,,,,,,,,,,,
,Rock Islands Southern Lagoon,,,,,,,,,,,
,,,,,,,,,,,,
,Panama,,,,,,,,,,,
,,,,,,,,,,,,
,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,,,,,,,,,,,
,Darien National Park,,,,,,,,,,,
,Talamanca Range-La Amistad Reserves / La Amistad National Park *,,,,,,,,,,,
,Archaeological Site of Panamá Viejo and Historic District of Panamá,,,,,,,,,,,
,Coiba National Park and its Special Zone of Marine Protection,,,,,,,,,,,
,,,,,,,,,,,,
,Papua New Guinea,,,,,,,,,,,
,,,,,,,,,,,,
,Kuk Early Agricultural Site,,,,,,,,,,,
,,,,,,,,,,,,
,Paraguay,,,,,,,,,,,
,,,,,,,,,,,,
,Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangue,,,,,,,,,,,
,,,,,,,,,,,,
,Peru,,,,,,,,,,,
,,,,,,,,,,,,
,City of Cuzco,,,,,,,,,,,
,Historic Sanctuary of Machu Picchu,,,,,,,,,,,
,Chavin (Archaeological Site),,,,,,,,,,,
,Huascarán National Park #,,,,,,,,,,,
,Chan Chan Archaeological Zone,,,,,,,,,,,
,Manú National Park,,,,,,,,,,,
,Historic Centre of Lima 19,,,,,,,,,,,
,Río Abiseo National Park,,,,,,,,,,,
,Lines and Geoglyphs of Nasca and Palpa,,,,,,,,,,,
,Historical Centre of the City of Arequipa,,,,,,,,,,,
,Sacred City of Caral-Supe,,,,,,,,,,,
,"Qhapaq Ñan, Andean Road System *",,,,,,,,,,,
,Chankillo Archaeoastronomical Complex,,,,,,,,,,,
,,,,,,,,,,,,
,Philippines,,,,,,,,,,,
,,,,,,,,,,,,
,Baroque Churches of the Philippines,,,,,,,,,,,
,Tubbataha Reefs Natural Park,,,,,,,,,,,
,Rice Terraces of the Philippine Cordilleras,,,,,,,,,,,
,Historic City of Vigan,,,,,,,,,,,
,Puerto-Princesa Subterranean River National Park,,,,,,,,,,,
,Mount Hamiguitan Range Wildlife Sanctuary,,,,,,,,,,,
,,,,,,,,,,,,
,Poland,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Centre of Kraków,,,,,,,,,,,
,Wieliczka and Bochnia Royal Salt Mines,,,,,,,,,,,
,Auschwitz Birkenau,,,,,,,,,,,
,German Nazi Concentration and Extermination Camp (1940-1945),,,,,,,,,,,
,Bia?owie?a Forest *,,,,,,,,,,,
,Historic Centre of Warsaw,,,,,,,,,,,
,Old City of Zamo??,,,,,,,,,,,
,Castle of the Teutonic Order in Malbork,,,,,,,,,,,
,Medieval Town of Toru?,,,,,,,,,,,
,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,,,,,,,,,,,
,Churches of Peace in Jawor and ?widnica,,,,,,,,,,,
,Wooden Churches of Southern Ma?opolska,,,,,,,,,,,
,Muskauer Park / Park Mu?akowski *,,,,,,,,,,,
,Centennial Hall in Wroc?aw,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Wooden Tserkvas of the Carpathian Region in Poland and Ukraine *,,,,,,,,,,,
,Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System,,,,,,,,,,,
,Krzemionki Prehistoric Striped Flint Mining Region,,,,,,,,,,,
,,,,,,,,,,,,
,Portugal,,,,,,,,,,,
,,,,,,,,,,,,
,Central Zone of the Town of Angra do Heroismo in the Azores,,,,,,,,,,,
,Convent of Christ in Tomar,,,,,,,,,,,
,Monastery of Batalha,,,,,,,,,,,
,Monastery of the Hieronymites and Tower of Belém in Lisbon,,,,,,,,,,,
,Historic Centre of Évora,,,,,,,,,,,
,Monastery of Alcobaça,,,,,,,,,,,
,Cultural Landscape of Sintra,,,,,,,,,,,
,"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar",,,,,,,,,,,
,Prehistoric Rock Art Sites in the Côa Valley and Siega Verde * 20,,,,,,,,,,,
,Laurisilva of Madeira,,,,,,,,,,,
,Alto Douro Wine Region,,,,,,,,,,,
,Historic Centre of Guimarães and Couros Zone,,,,,,,,,,,
,Landscape of the Pico Island Vineyard Culture,,,,,,,,,,,
,Garrison Border Town of Elvas and its Fortifications,,,,,,,,,,,
,University of Coimbra – Alta and Sofia,,,,,,,,,,,
,"Royal Building of Mafra – Palace, Basilica, Convent, Cerco Garden and Hunting Park (Tapada)",,,,,,,,,,,
,Sanctuary of Bom Jesus do Monte in Braga,,,,,,,,,,,
,,,,,,,,,,,,
,Qatar,,,,,,,,,,,
,,,,,,,,,,,,
,Al Zubarah Archaeological Site,,,,,,,,,,,
,,,,,,,,,,,,
,Republic of Korea,,,,,,,,,,,
,,,,,,,,,,,,
,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks",,,,,,,,,,,
,Jongmyo Shrine,,,,,,,,,,,
,Seokguram Grotto and Bulguksa Temple,,,,,,,,,,,
,Changdeokgung Palace Complex,,,,,,,,,,,
,Hwaseong Fortress,,,,,,,,,,,
,"Gochang, Hwasun and Ganghwa Dolmen Sites",,,,,,,,,,,
,Gyeongju Historic Areas,,,,,,,,,,,
,Jeju Volcanic Island and Lava Tubes,,,,,,,,,,,
,Royal Tombs of the Joseon Dynasty,,,,,,,,,,,
,Historic Villages of Korea: Hahoe and Yangdong,,,,,,,,,,,
,Namhansanseong,,,,,,,,,,,
,Baekje Historic Areas,,,,,,,,,,,
,"Sansa, Buddhist Mountain Monasteries in Korea",,,,,,,,,,,
,"Seowon, Korean Neo-Confucian Academies",,,,,,,,,,,
,"Getbol, Korean Tidal Flats",,,,,,,,,,,
,Gaya Tumuli,,,,,,,,,,,
,,,,,,,,,,,,
,Republic of Moldova,,,,,,,,,,,
,,,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,,,,,,,,,,,,
,Romania,,,,,,,,,,,
,,,,,,,,,,,,
,Danube Delta,,,,,,,,,,,
,Churches of Moldavia,,,,,,,,,,,
,Monastery of Horezu,,,,,,,,,,,
,Villages with Fortified Churches in Transylvania 21,,,,,,,,,,,
,Dacian Fortresses of the Orastie Mountains,,,,,,,,,,,
,Historic Centre of Sighi?oara,,,,,,,,,,,
,Wooden Churches of Maramure?,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Ro?ia Montan? Mining Landscape,,,,,,,,,,,
,Brâncu?i Monumental Ensemble of Târgu Jiu,,,,,,,,,,,
,Frontiers of the Roman Empire – Dacia,,,,,,,,,,,
,,,,,,,,,,,,
,Russian Federation,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Centre of Saint Petersburg and Related Groups of Monuments,,,,,,,,,,,
,Kizhi Pogost,,,,,,,,,,,
,"Kremlin and Red Square, Moscow",,,,,,,,,,,
,Cultural and Historic Ensemble of the Solovetsky Islands,,,,,,,,,,,
,Historic Monuments of Novgorod and Surroundings,,,,,,,,,,,
,White Monuments of Vladimir and Suzdal,,,,,,,,,,,
,Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad,,,,,,,,,,,
,"Church of the Ascension, Kolomenskoye",,,,,,,,,,,
,Virgin Komi Forests,,,,,,,,,,,
,Lake Baikal,,,,,,,,,,,
,Volcanoes of Kamchatka 22,,,,,,,,,,,
,Golden Mountains of Altai,,,,,,,,,,,
,Western Caucasus,,,,,,,,,,,
,Curonian Spit *,,,,,,,,,,,
,Ensemble of the Ferapontov Monastery,,,,,,,,,,,
,Historic and Architectural Complex of the Kazan Kremlin,,,,,,,,,,,
,Central Sikhote-Alin,,,,,,,,,,,
,"Citadel, Ancient City and Fortress Buildings of Derbent",,,,,,,,,,,
,Uvs Nuur Basin *,,,,,,,,,,,
,Ensemble of the Novodevichy Convent,,,,,,,,,,,
,Natural System of Wrangel Island Reserve,,,,,,,,,,,
,Historical Centre of the City of Yaroslavl,,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,Putorana Plateau,,,,,,,,,,,
,Lena Pillars Nature Park,,,,,,,,,,,
,Bolgar Historical and Archaeological Complex,,,,,,,,,,,
,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,,,,,,,,,,,
,Landscapes of Dauria *,,,,,,,,,,,
,Churches of the Pskov School of Architecture,,,,,,,,,,,
,Petroglyphs of Lake Onega and the White Sea,,,,,,,,,,,
,Astronomical Observatories of Kazan Federal University,,,,,,,,,,,
,Cultural Landscape of Kenozero Lake,,,,,,,,,,,
,,,,,,,,,,,,
,Rwanda,,,,,,,,,,,
,,,,,,,,,,,,
,"Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero",,,,,,,,,,,
,Nyungwe National Park,,,,,,,,,,,
,,,,,,,,,,,,
,Saint Kitts and Nevis,,,,,,,,,,,
,,,,,,,,,,,,
,Brimstone Hill Fortress National Park,,,,,,,,,,,
,,,,,,,,,,,,
,Saint Lucia,,,,,,,,,,,
,,,,,,,,,,,,
,Pitons Management Area,,,,,,,,,,,
,,,,,,,,,,,,
,San Marino,,,,,,,,,,,
,,,,,,,,,,,,
,San Marino Historic Centre and Mount Titano,,,,,,,,,,,
,,,,,,,,,,,,
,Saudi Arabia,,,,,,,,,,,
,,,,,,,,,,,,
,Hegra Archaeological Site (al-Hijr / Mad? ? in ??li?),,,,,,,,,,,
,At-Turaif District in ad-Dir'iyah,,,,,,,,,,,
,"Historic Jeddah, the Gate to Makkah",,,,,,,,,,,
,Rock Art in the Hail Region of Saudi Arabia,,,,,,,,,,,
,"Al-Ahsa Oasis, an Evolving Cultural Landscape",,,,,,,,,,,
,?im? Cultural Area,,,,,,,,,,,
,‘Uruq Bani Ma’arid,,,,,,,,,,,
,The Cultural Landscape of Al-Faw Archaeological Area,,,,,,,,,,,
,,,,,,,,,,,,
,Senegal,,,,,,,,,,,
,,,,,,,,,,,,
,Island of Gorée,,,,,,,,,,,
,Djoudj National Bird Sanctuary,,,,,,,,,,,
,Niokolo-Koba National Park,,,,,,,,,,,
,Island of Saint-Louis,,,,,,,,,,,
,Stone Circles of Senegambia *,,,,,,,,,,,
,Saloum Delta,,,,,,,,,,,
,"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",,,,,,,,,,,
,,,,,,,,,,,,
,Serbia,,,,,,,,,,,
,,,,,,,,,,,,
,Stari Ras and Sopo?ani,,,,,,,,,,,
,Studenica Monastery,,,,,,,,,,,
,Medieval Monuments in Kosovo,,,,,,,,,,,
,"Gamzigrad-Romuliana, Palace of Galerius",,,,,,,,,,,
,Ste?ci Medieval Tombstone Graveyards *,,,,,,,,,,,
,,,,,,,,,,,,
,Seychelles,,,,,,,,,,,
,,,,,,,,,,,,
,Aldabra Atoll,,,,,,,,,,,
,Vallée de Mai Nature Reserve,,,,,,,,,,,
,,,,,,,,,,,,
,Singapore,,,,,,,,,,,
,,,,,,,,,,,,
,Singapore Botanic Gardens,,,,,,,,,,,
,,,,,,,,,,,,
,Slovakia,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity,,,,,,,,,,,
,"Levo?a, Spišský Hrad and the Associated Cultural Monuments",,,,,,,,,,,
,Vlkolínec,,,,,,,,,,,
,Caves of Aggtelek Karst and Slovak Karst *,,,,,,,,,,,
,Bardejov Town Conservation Reserve,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Wooden Churches of the Slovak part of the Carpathian Mountain Area,,,,,,,,,,,
,Frontiers of the Roman Empire – The Danube Limes (Western Segment) *,,,,,,,,,,,
,,,,,,,,,,,,
,Slovenia,,,,,,,,,,,
,,,,,,,,,,,,
,Škocjan Caves #,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Prehistoric Pile Dwellings around the Alps *,,,,,,,,,,,
,Heritage of Mercury. Almadén and Idrija *,,,,,,,,,,,
,The works of Jože Ple?nik in Ljubljana – Human Centred Urban Design,,,,,,,,,,,
,,,,,,,,,,,,
,Solomon Islands,,,,,,,,,,,
,,,,,,,,,,,,
,East Rennell,,,,,,,,,,,
,,,,,,,,,,,,
,South Africa,,,,,,,,,,,
,,,,,,,,,,,,
,Fossil Hominid Sites of South Africa,,,,,,,,,,,
,iSimangaliso Wetland Park,,,,,,,,,,,
,Robben Island,,,,,,,,,,,
,Maloti-Drakensberg Park *,,,,,,,,,,,
,Mapungubwe Cultural Landscape,,,,,,,,,,,
,Cape Floral Region Protected Areas,,,,,,,,,,,
,Vredefort Dome,,,,,,,,,,,
,Richtersveld Cultural and Botanical Landscape,,,,,,,,,,,
,?Khomani Cultural Landscape,,,,,,,,,,,
,Barberton Makhonjwa Mountains,,,,,,,,,,,
,"Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites",,,,,,,,,,,
,The Emergence of Modern Human Behaviour: The Pleistocene Occupation Sites of South Africa,,,,,,,,,,,
,,,,,,,,,,,,
,Spain,,,,,,,,,,,
,,,,,,,,,,,,
,"Alhambra, Generalife and Albayzín, Granada 23",,,,,,,,,,,
,Burgos Cathedral,,,,,,,,,,,
,Historic Centre of Cordoba 24,,,,,,,,,,,
,"Monastery and Site of the Escurial, Madrid",,,,,,,,,,,
,Works of Antoni Gaudí 25,,,,,,,,,,,
,Cave of Altamira and Paleolithic Cave Art of Northern Spain,,,,,,,,,,,
,Monuments of Oviedo and the Kingdom of the Asturias 26,,,,,,,,,,,
,Old Town of Ávila with its Extra-Muros Churches,,,,,,,,,,,
,Old Town of Segovia and its Aqueduct,,,,,,,,,,,
,Santiago de Compostela (Old Town),,,,,,,,,,,
,Garajonay National Park,,,,,,,,,,,
,Historic City of Toledo,,,,,,,,,,,
,Mudejar Architecture of Aragon 27,,,,,,,,,,,
,Old Town of Cáceres,,,,,,,,,,,
,"Cathedral, Alcázar and Archivo de Indias in Seville",,,,,,,,,,,
,Old City of Salamanca,,,,,,,,,,,
,Poblet Monastery,,,,,,,,,,,
,Archaeological Ensemble of Mérida,,,,,,,,,,,
,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,,,,,,,,,,,
,Royal Monastery of Santa María de Guadalupe,,,,,,,,,,,
,Doñana National Park,,,,,,,,,,,
,Historic Walled Town of Cuenca,,,,,,,,,,,
,La Lonja de la Seda de Valencia,,,,,,,,,,,
,Las Médulas,,,,,,,,,,,
,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",,,,,,,,,,,
,Pyrénées - Mont Perdu *,,,,,,,,,,,
,San Millán Yuso and Suso Monasteries,,,,,,,,,,,
,Prehistoric Rock Art Sites in the Côa Valley and Siega Verde * 28,,,,,,,,,,,
,Rock Art of the Mediterranean Basin on the Iberian Peninsula,,,,,,,,,,,
,University and Historic Precinct of Alcalá de Henares,,,,,,,,,,,
,"Ibiza, Biodiversity and Culture",,,,,,,,,,,
,San Cristóbal de La Laguna,,,,,,,,,,,
,Archaeological Ensemble of Tarraco,,,,,,,,,,,
,Archaeological Site of Atapuerca,,,,,,,,,,,
,Catalan Romanesque Churches of the Vall de Boí,,,,,,,,,,,
,Palmeral of Elche,,,,,,,,,,,
,Roman Walls of Lugo 29,,,,,,,,,,,
,Aranjuez Cultural Landscape,,,,,,,,,,,
,Renaissance Monumental Ensembles of Úbeda and Baeza,,,,,,,,,,,
,Vizcaya Bridge,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Teide National Park,,,,,,,,,,,
,Tower of Hercules,,,,,,,,,,,
,Cultural Landscape of the Serra de Tramuntana,,,,,,,,,,,
,Heritage of Mercury. Almadén and Idrija *,,,,,,,,,,,
,Antequera Dolmens Site,,,,,,,,,,,
,Caliphate City of Medina Azahara,,,,,,,,,,,
,Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape,,,,,,,,,,,
,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences",,,,,,,,,,,
,Talayotic Menorca,,,,,,,,,,,
,,,,,,,,,,,,
,Sri Lanka,,,,,,,,,,,
,,,,,,,,,,,,
,Ancient City of Polonnaruwa,,,,,,,,,,,
,Ancient City of Sigiriya,,,,,,,,,,,
,Sacred City of Anuradhapura,,,,,,,,,,,
,Old Town of Galle and its Fortifications,,,,,,,,,,,
,Sacred City of Kandy,,,,,,,,,,,
,Sinharaja Forest Reserve 30,,,,,,,,,,,
,Rangiri Dambulla Cave Temple,,,,,,,,,,,
,Central Highlands of Sri Lanka,,,,,,,,,,,
,,,,,,,,,,,,
,State of Palestine,,,,,,,,,,,
,,,,,,,,,,,,
,"Birthplace of Jesus: Church of the Nativity and the Pilgrimage Route, Bethlehem",,,,,,,,,,,
,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",,,,,,,,,,,
,Hebron/Al-Khalil Old Town,,,,,,,,,,,
,Ancient Jericho/Tell es-Sultan,,,,,,,,,,,
,Saint Hilarion Monastery/ Tell Umm Amer,,,,,,,,,,,
,,,,,,,,,,,,
,Sudan,,,,,,,,,,,
,,,,,,,,,,,,
,Gebel Barkal and the Sites of the Napatan Region,,,,,,,,,,,
,Archaeological Sites of the Island of Meroe,,,,,,,,,,,
,Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,,,,,,,,,,,
,,,,,,,,,,,,
,Suriname,,,,,,,,,,,
,,,,,,,,,,,,
,Central Suriname Nature Reserve,,,,,,,,,,,
,Historic Inner City of Paramaribo,,,,,,,,,,,
,Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery,,,,,,,,,,,
,,,,,,,,,,,,
,Sweden,,,,,,,,,,,
,,,,,,,,,,,,
,Royal Domain of Drottningholm,,,,,,,,,,,
,Birka and Hovgården,,,,,,,,,,,
,Engelsberg Ironworks,,,,,,,,,,,
,Rock Carvings in Tanum,,,,,,,,,,,
,Skogskyrkogården,,,,,,,,,,,
,Hanseatic Town of Visby,,,,,,,,,,,
,"Church Town of Gammelstad, Luleå",,,,,,,,,,,
,Laponian Area,,,,,,,,,,,
,Naval Port of Karlskrona,,,,,,,,,,,
,Agricultural Landscape of Southern Öland,,,,,,,,,,,
,High Coast / Kvarken Archipelago *,,,,,,,,,,,
,Mining Area of the Great Copper Mountain in Falun,,,,,,,,,,,
,"Grimeton Radio Station, Varberg",,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,Decorated Farmhouses of Hälsingland,,,,,,,,,,,
,,,,,,,,,,,,
,Switzerland,,,,,,,,,,,
,,,,,,,,,,,,
,Abbey of St Gall,,,,,,,,,,,
,Benedictine Convent of St John at Müstair,,,,,,,,,,,
,Old City of Berne,,,,,,,,,,,
